DateOfOffence,Issue_Date,Location,Section_No,AreaName,Latitude,Longitude
09/12/2022 00:00,31/03/2023 00:00,THOMAS STREET,3.1,SOUTH CENTRAL,53.3430729,-6.2804465
11/12/2022 00:00,31/03/2023 00:00,WELLINGTON STREET LOWER,3.1,CENTRAL,53.3557886,-6.2667372
11/12/2022 00:00,31/03/2023 00:00,RUTLAND PLACE,3.1,CENTRAL,53.3542202,-6.261675
28/12/2022 00:00,31/03/2023 00:00,Emmet Road,3.1,SOUTH CENTRAL,53.3404189,-6.3146313
30/12/2022 00:00,01/04/2023 00:00,LISSADEL ROAD,6.2,SOUTH CENTRAL,53.3284945,-6.312735
28/12/2022 00:00,01/04/2023 00:00,Brown Street,3.1,SOUTH CENTRAL,53.3366146,-6.2826822
28/12/2022 00:00,31/03/2023 00:00,Eugene Street,3.1,SOUTH CENTRAL,53.3357947,-6.2866162
30/12/2022 00:00,31/03/2023 00:00,public car park St. Agnes Rd.,3.1,SOUTH CENTRAL,53.318399,-6.3151785
30/12/2022 00:00,02/04/2023 00:00,LE FANU ROAD,3.1,SOUTH CENTRAL,53.3401337,-6.3558349
11/12/2022 00:00,31/03/2023 00:00,bring banks ballyboggan road,3.1,CENTRAL,53.3790248,-6.309575199999999
31/12/2022 00:00,03/04/2023 00:00,SOUTH WILLIAM STREET,3.1,SOUTH EAST,53.3421854,-6.2625291
17/12/2022 00:00,03/04/2023 00:00,PRIORSWOOD SC,3.1,NORTH CENTRAL,53.4033593,-6.2072081
17/12/2022 00:00,04/04/2023 00:00,PRIORSWOOD SC,3.1,NORTH CENTRAL,53.4033593,-6.2072081
26/12/2022 00:00,04/04/2023 00:00,KYLEMORE PARK,3.1,SOUTH CENTRAL,53.3355498,-6.3516223
23/12/2022 00:00,04/04/2023 00:00,KLYEMORE PARK,3.1,SOUTH CENTRAL,53.3355498,-6.3516223
23/12/2022 00:00,04/04/2023 00:00,kylemore park,3.1,SOUTH CENTRAL,53.3355498,-6.3516223
23/12/2022 00:00,04/04/2023 00:00,kylemore park,3.1,SOUTH CENTRAL,53.3355498,-6.3516223
23/12/2022 00:00,04/04/2023 00:00,kylemore park,3.1,SOUTH CENTRAL,53.3355498,-6.3516223
20/12/2022 00:00,04/04/2023 00:00,ballyboggan road,3.1,CENTRAL,53.3757932,-6.2977186
21/12/2022 00:00,04/04/2023 00:00,ballyboggan road,3.1,CENTRAL,53.3757932,-6.2977186
21/12/2022 00:00,04/04/2023 00:00,ballyboggan road,3.1,CENTRAL,53.3757932,-6.2977186
26/12/2022 00:00,04/04/2023 00:00,ballyboggam road,3.1,CENTRAL,53.3757932,-6.2977186
29/12/2022 00:00,04/04/2023 00:00,ballyboggan road,3.1,CENTRAL,53.3757932,-6.2977186
23/12/2022 00:00,31/03/2023 00:00,Cecilia Street,3.1,SOUTH EAST,53.3450245,-6.2637723
30/12/2022 00:00,04/04/2023 00:00,ballyboggan raod,3.1,CENTRAL,53.3757932,-6.2977186
31/12/2022 00:00,04/04/2023 00:00,ballyboggan road,3.1,CENTRAL,53.3757932,-6.2977186
25/12/2022 00:00,04/04/2023 00:00,marrowbone lane,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
21/04/2023 00:00,27/04/2023 00:00,MEATH ST.,3.1,SOUTH CENTRAL,53.341312,-6.2786353
08/04/2023 00:00,28/04/2023 00:00,WESTMORELAND ST.,3.1,SOUTH EAST,53.3458207,-6.2591641
08/04/2023 00:00,28/04/2023 00:00,SOUTH WILLIAM ST.,3.1,SOUTH EAST,53.3421854,-6.2625291
09/04/2023 00:00,28/04/2023 00:00,SUFFOLK ST.,3.1,SOUTH EAST,53.3435979,-6.2602454
09/04/2023 00:00,02/05/2023 00:00,SUFFOLK ST.,3.1,SOUTH EAST,53.3435979,-6.2602454
09/04/2023 00:00,02/05/2023 00:00,CECELIA ST.,3.1,SOUTH EAST,53.3450245,-6.2637723
10/04/2023 00:00,02/05/2023 00:00,DRURY ST.,3.1,SOUTH EAST,53.3422411,-6.2633802
17/04/2023 00:00,03/05/2023 00:00,"CAR PARK TO REAR OF LIDO CHIPPER, PEARSE ST.",3.0,SOUTH EAST,53.3429973,-6.2444707
18/01/2023 00:00,03/05/2023 00:00,"PUBLIC LANEWAY TO REAR OF SPAR, BALLYFERMOT",3.2,SOUTH CENTRAL,53.3882759,-6.2680491
17/04/2023 00:00,03/05/2023 00:00,BERKLEY ST.,3.1,CENTRAL,53.3573781,-6.268367
20/04/2023 00:00,03/05/2023 00:00,BELVEDERE PLACE,3.1,CENTRAL,53.3584145,-6.2579112
20/04/2023 00:00,03/05/2023 00:00,NORTH CIRCULAR ROAD,3.1,CENTRAL,53.3602656,-6.2767753
20/04/2023 00:00,03/05/2023 00:00,NORTH CIRCULAR ROAD,3.1,CENTRAL,53.3602656,-6.2767753
19/04/2023 00:00,03/05/2023 00:00,MARROWBONE LANE,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
21/04/2023 00:00,03/05/2023 00:00,BAGGOT CLOSE,3.2,SOUTH EAST,53.3379599,-6.2528757
28/12/2022 00:00,05/05/2023 00:00,BRING BANKS MARROWBONE LANE,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
20/04/2023 00:00,04/05/2023 00:00,"GREEN AREA, SILLOGUE GARDENS, BALLYMUN",22.0,NORTH WEST,53.3929894,-6.2680078
20/04/2023 00:00,04/05/2023 00:00,"GREEN AREA, SILLOGUE GARDENS, BALLYMUN",22.0,NORTH WEST,53.3929894,-6.2680078
21/03/2023 00:00,05/05/2023 00:00,BEAVER ROW,27.0,SOUTH EAST,53.3177116,-6.2340789
04/04/2023 00:00,05/05/2023 00:00,BLESSINGTON ST.,3.1,CENTRAL,53.3566748,-6.2676094
04/04/2023 00:00,05/05/2023 00:00,BALLYBOUGH ROAD,3.1,CENTRAL,53.3598024,-6.24483
10/04/2023 00:00,05/05/2023 00:00,DRUMCONDRA RD. LWR.,3.1,CENTRAL,53.364859,-6.2566585
09/03/2023 00:00,05/05/2023 00:00,BLESSINGTON PL./ST.,3.0,CENTRAL,53.3569115,-6.2667919
05/04/2023 00:00,05/05/2023 00:00,OLIVER BOND FLATS,3.0,SOUTH CENTRAL,53.3440505,-6.2790591
10/04/2023 00:00,05/05/2023 00:00,"TESCO CAR PARK BRING CENTRE, PHIBSBOROUGH",3.1,CENTRAL,53.36080949999999,-6.2726951
11/04/2023 00:00,05/05/2023 00:00,FRANCIS ST.,3.1,SOUTH CENTRAL,53.3411288,-6.2746639
24/04/2023 00:00,08/05/2023 00:00,STH. GREAT GEORGE'S ST.,3.1,SOUTH EAST,53.3540489,-6.2601439
24/04/2023 00:00,08/05/2023 00:00,"COLE LANE, BALLYFERMOT",3.1,SOUTH CENTRAL,53.3422507,-6.353559799999999
25/12/2022 00:00,04/04/2023 00:00,marrowbone lane,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
25/12/2022 00:00,04/04/2023 00:00,marrowbone lane,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
23/12/2022 00:00,04/04/2023 00:00,marrowbone lanfe,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
27/12/2022 00:00,03/04/2023 00:00,ANNE'S LANE,3.2,SOUTH EAST,53.3407303,-6.2597942
27/12/2022 00:00,03/04/2023 00:00,GRAFTON STREET,3.1,SOUTH EAST,53.3416362,-6.2601859
27/12/2022 00:00,04/04/2023 00:00,marrowbone lane,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
01/01/2023 00:00,03/04/2023 00:00,ST. STEPHEN'S GREEN,3.1,SOUTH EAST,53.3369532,-6.259999
01/01/2023 00:00,03/04/2023 00:00,GRAFTON ST.,3.1,SOUTH EAST,53.3416362,-6.2601859
01/01/2023 00:00,03/04/2023 00:00,Andrew St,3.1,SOUTH EAST,53.3435583,-6.2617372
01/01/2023 00:00,03/04/2023 00:00,Exchequer St,3.1,SOUTH EAST,53.3430281,-6.2636936
01/01/2023 00:00,03/04/2023 00:00,Wicklow St,3.1,SOUTH EAST,53.3428501,-6.2606071
04/01/2023 00:00,03/04/2023 00:00,JOSHUA LANE,3.1,SOUTH EAST,53.3401226,-6.2578067
02/01/2023 00:00,03/04/2023 00:00,Annes Lane,3.1,SOUTH EAST,53.3407303,-6.2597942
05/01/2023 00:00,03/04/2023 00:00,EXCHEQUER STREET,3.1,SOUTH EAST,53.3430281,-6.2636936
05/01/2023 00:00,03/04/2023 00:00,ANDREWS STREET,3.1,SOUTH EAST,53.3435583,-6.2617372
05/01/2023 00:00,03/04/2023 00:00,BACHELORS WALK,3.1,CENTRAL,53.3471249,-6.2609754
03/01/2023 00:00,03/04/2023 00:00,Britain Place,3.2,CENTRAL,53.3533341,-6.2589331
05/01/2023 00:00,03/04/2023 00:00,WESTMORELAND STREET,3.1,SOUTH EAST,53.3458207,-6.2591641
03/01/2023 00:00,03/04/2023 00:00,Exchequer St,3.1,SOUTH EAST,53.3430281,-6.2636936
05/01/2023 00:00,03/04/2023 00:00,D'OLIER STREET,3.1,SOUTH EAST,53.3465224,-6.2582514
14/01/2023 00:00,03/04/2023 00:00,WICKLOW STREET,3.1,SOUTH EAST,53.3428501,-6.2606071
17/01/2023 00:00,03/04/2023 00:00,LAMB ALLEY,3.1,SOUTH CENTRAL,53.3426855,-6.2744963
17/01/2023 00:00,03/04/2023 00:00,SOUTH EARLS STREET,3.1,SOUTH CENTRAL,53.341519,-6.2801836
17/01/2023 00:00,03/04/2023 00:00,GRAFTON STREET,3.1,SOUTH EAST,53.3416362,-6.2601859
17/01/2023 00:00,03/04/2023 00:00,GRAFTON STREET,3.1,SOUTH EAST,53.3416362,-6.2601859
17/01/2023 00:00,03/04/2023 00:00,GRAFTON STREET,3.1,SOUTH EAST,53.3416362,-6.2601859
18/01/2023 00:00,03/04/2023 00:00,PUBLIC LANEWAY OFF COLEPARK ROAD,3.1,SOUTH CENTRAL,53.3436509,-6.3536626
18/01/2023 00:00,03/04/2023 00:00,MEATH STREET,3.1,SOUTH CENTRAL,53.341312,-6.2786353
18/01/2023 00:00,03/04/2023 00:00,ASHGROVE THE COOMBE,3.1,SOUTH CENTRAL,53.3401061,-6.277522
26/01/2023 00:00,03/04/2023 00:00,KYLEMORE PARK SOUTH,3.1,SOUTH CENTRAL,53.3339138,-6.3492543
26/01/2023 00:00,01/04/2023 00:00,RUTLAND PLACE,3.1,CENTRAL,53.3542202,-6.261675
26/01/2023 00:00,03/04/2023 00:00,ST NICHOLAS PLACE,3.1,SOUTH CENTRAL,53.3416096,-6.2732756
28/01/2023 00:00,03/04/2023 00:00,ANNE STREET SOUTH,3.1,SOUTH EAST,53.3410931,-6.2593769
28/01/2023 00:00,03/04/2023 00:00,SOUTH WILLIAM STREET,3.1,SOUTH EAST,53.3421854,-6.2625291
28/01/2023 00:00,03/04/2023 00:00,SOUTH WILLIAM STREET,3.1,SOUTH EAST,53.3421854,-6.2625291
28/01/2023 00:00,03/04/2023 00:00,CLARENDON ROW,3.1,SOUTH EAST,53.3408,-6.2625365
28/01/2023 00:00,03/04/2023 00:00,SYCAMORE STREET,3.1,SOUTH EAST,53.3448366,-6.2657928
28/01/2023 00:00,03/04/2023 00:00,FOWNES STREET,3.1,SOUTH EAST,53.3448941,-6.2633651
28/01/2023 00:00,03/04/2023 00:00,ANNES LANE,3.1,SOUTH EAST,53.3407303,-6.2597942
28/01/2023 00:00,03/04/2023 00:00,ANNES LANE,3.1,SOUTH EAST,53.3407303,-6.2597942
28/01/2023 00:00,03/04/2023 00:00,ANNES LANE,3.1,SOUTH EAST,53.3407303,-6.2597942
28/01/2023 00:00,03/04/2023 00:00,ANNES LANE,3.1,SOUTH EAST,53.3407303,-6.2597942
29/01/2023 00:00,03/04/2023 00:00,SOUTH WILLIAM STREET,3.1,SOUTH EAST,53.3421854,-6.2625291
30/01/2023 00:00,03/04/2023 00:00,RUTLAND PLACE,3.1,CENTRAL,53.3542202,-6.261675
30/01/2023 00:00,03/04/2023 00:00,EMMET STREET,3.1,SOUTH CENTRAL,53.3580587,-6.2543317
30/01/2023 00:00,03/04/2023 00:00,THOMAS STREET,3.1,SOUTH CENTRAL,53.3430729,-6.2804465
30/01/2023 00:00,03/04/2023 00:00,SEAN MC DERMOTT STREET LOWER,3.1,CENTRAL,53.3536707,-6.2529626
20/01/2023 00:00,03/04/2023 00:00,RUTLAND PLACE,3.1,CENTRAL,53.3542202,-6.261675
19/01/2023 00:00,03/04/2023 00:00,ST JAMES WALK RIALTO,3.1,SOUTH CENTRAL,53.3382773,-6.2929234
24/01/2023 00:00,03/04/2023 00:00,Parnell Sq,3.1,CENTRAL,53.352455,-6.2639008
23/01/2023 00:00,03/04/2023 00:00,WATKINS SQUAR,3.1,SOUTH CENTRAL,53.3393417,-6.2792083
25/01/2023 00:00,03/04/2023 00:00,Landen Rd,3.1,SOUTH CENTRAL,53.3396808,-6.3368771
25/01/2023 00:00,03/04/2023 00:00,Annes Lane,3.1,SOUTH EAST,53.3407303,-6.2597942
23/01/2023 00:00,03/04/2023 00:00,THE COOMBE,3.1,SOUTH CENTRAL,53.3398008,-6.2769678
23/01/2023 00:00,03/04/2023 00:00,MEATH SQUARE,3.1,SOUTH CENTRAL,53.339977,-6.2798417
25/01/2023 00:00,03/04/2023 00:00,Exchequer St,3.1,SOUTH EAST,53.3430281,-6.2636936
21/12/2022 00:00,03/04/2023 00:00,ANGLESEA STREET,3.1,SOUTH EAST,53.3449221,-6.2618442
25/01/2023 00:00,03/04/2023 00:00,161 Kimmage Rd Lr,3.1,SOUTH EAST,53.3197219,-6.290196900000001
01/02/2023 00:00,04/04/2023 00:00,Ravensdale Park Dublin 12,3.1,SOUTH CENTRAL,53.3143491,-6.2988147
01/02/2023 00:00,04/04/2023 00:00,Francis Street,3.1,SOUTH CENTRAL,53.3411288,-6.2746639
01/02/2023 00:00,04/04/2023 00:00,Cherryorchard Green,6.1,SOUTH CENTRAL,53.3395985,-6.376734
01/02/2023 00:00,04/04/2023 00:00,St Agnes Road Crumlin,3.1,SOUTH CENTRAL,53.3170678,-6.3163768
01/02/2023 00:00,04/04/2023 00:00,Annes Lane,3.1,SOUTH EAST,53.3407303,-6.2597942
02/02/2023 00:00,04/04/2023 00:00,South Richmond Street,3.1,SOUTH EAST,53.3312704,-6.2645588
03/02/2023 00:00,04/04/2023 00:00,Donore Avenue,3.1,SOUTH CENTRAL,53.3336061,-6.2830705
03/02/2023 00:00,04/04/2023 00:00,Thomas Street,3.1,SOUTH CENTRAL,53.3430729,-6.2804465
04/02/2023 00:00,04/04/2023 00:00,Parliament Street,3.1,SOUTH EAST,53.3447472,-6.2674131
05/02/2023 00:00,04/04/2023 00:00,WELLINGTON QUAY,3.1,SOUTH EAST,53.3457264,-6.2650597
05/02/2023 00:00,04/04/2023 00:00,CROW ST.,3.1,SOUTH EAST,53.3444899,-6.2637883
06/02/2023 00:00,04/04/2023 00:00,BEDFORD LANE,3.1,SOUTH EAST,53.3461215,-6.2612302
06/02/2023 00:00,04/04/2023 00:00,ANNE'S LANE,3.1,SOUTH EAST,53.3407303,-6.2597942
06/02/2023 00:00,04/04/2023 00:00,ADAIR LANE,3.1,SOUTH EAST,53.3573545,-6.2650042
07/02/2023 00:00,04/04/2023 00:00,RICHMOND STREET,3.1,SOUTH EAST,53.3312704,-6.2645588
07/02/2023 00:00,04/04/2023 00:00,COLEPARK DRIVE,3.1,SOUTH CENTRAL,53.3437713,-6.3510251
09/02/2023 00:00,04/04/2023 00:00,EMMET ROAD,3.1,SOUTH CENTRAL,53.3404189,-6.3146313
09/02/2023 00:00,04/04/2023 00:00,RIALTO COURT,3.1,SOUTH CENTRAL,53.3376161,-6.2964135
10/02/2023 00:00,04/04/2023 00:00,SYNGE LANE,3.1,SOUTH EAST,53.3319785,-6.2671275
10/02/2023 00:00,04/04/2023 00:00,BLESSINGTON STREET,3.1,CENTRAL,53.3566748,-6.2676094
13/02/2023 00:00,04/04/2023 00:00,CHARLES AVENUE,3.1,CENTRAL,53.3498053,-6.2603097
13/02/2023 00:00,04/04/2023 00:00,CHARLES AVENUE,3.1,CENTRAL,53.3498053,-6.2603097
18/02/2023 00:00,04/04/2023 00:00,NORTH CIRCULAR ROAD,3.1,CENTRAL,53.3602656,-6.2767753
14/02/2023 00:00,04/04/2023 00:00,DAME STREET,3.1,SOUTH EAST,53.344183,-6.2648142
14/02/2023 00:00,04/04/2023 00:00,ANNES LANE,3.1,SOUTH EAST,53.3407303,-6.2597942
14/02/2023 00:00,04/04/2023 00:00,O'CONNELL STREET,3.1,CENTRAL,53.3511781,-6.260969
15/02/2023 00:00,04/04/2023 00:00,SOUTH EARL STREET,3.1,SOUTH CENTRAL,53.341519,-6.2801836
15/02/2023 00:00,04/04/2023 00:00,ST ANDREWS STREET,3.1,SOUTH EAST,53.3435583,-6.2617372
15/02/2023 00:00,04/04/2023 00:00,BRITAIN PLACE,3.1,CENTRAL,53.3533341,-6.2589331
15/02/2023 00:00,04/04/2023 00:00,SOUTH WILLIAM STREET,3.1,SOUTH EAST,53.3421854,-6.2625291
24/04/2023 00:00,08/05/2023 00:00,STH. RICHMOND ST.,3.1,SOUTH EAST,53.3312704,-6.2645588
24/04/2023 00:00,08/05/2023 00:00,THOMAS ST.,3.2,SOUTH CENTRAL,53.3430729,-6.2804465
25/04/2023 00:00,08/05/2023 00:00,JAMES' ST.,3.1,SOUTH CENTRAL,53.3431735,-6.29026
26/04/2023 00:00,08/05/2023 00:00,CHERRY ORCHARD GREEN,3.1,SOUTH CENTRAL,53.3395985,-6.376734
26/04/2023 00:00,08/05/2023 00:00,THOMAS ST.,3.1,SOUTH CENTRAL,53.3430729,-6.2804465
26/04/2023 00:00,08/05/2023 00:00,MEATH ST.,3.1,SOUTH CENTRAL,53.341312,-6.2786353
28/04/2023 00:00,08/05/2023 00:00,THOMAS ST.,3.1,SOUTH CENTRAL,53.3430729,-6.2804465
28/04/2023 00:00,08/05/2023 00:00,STH. EARL ST.,3.1,SOUTH CENTRAL,53.3499751,-6.2590723
25/04/2023 00:00,08/05/2023 00:00,SHERRARD ST. UPR.,3.1,CENTRAL,53.3587796,-6.2597879
26/04/2023 00:00,08/05/2023 00:00,GARDINER PLACE,3.1,CENTRAL,53.3562845,-6.2600328
02/05/2023 00:00,08/05/2023 00:00,HAROLD'S CROSS ROAD,3.2,SOUTH EAST,53.3222342,-6.2793865
02/05/2023 00:00,16/05/2023 00:00,KEEPER ROAD,3.1,SOUTH CENTRAL,53.331824,-6.3018463
28/04/2023 00:00,16/05/2023 00:00,THOMAS ST.,3.1,SOUTH CENTRAL,53.3430729,-6.2804465
02/05/2023 00:00,16/05/2023 00:00,LISSADEL ROAD,3.1,SOUTH CENTRAL,53.3284945,-6.312735
03/05/2023 00:00,16/05/2023 00:00,"PUBLIC LANE, WALKINSTOWN",3.1,SOUTH CENTRAL,53.3192335,-6.332096600000001
03/05/2023 00:00,16/05/2023 00:00,"BRING CENTRE, MARROWBONE LANE",3.1,SOUTH CENTRAL,53.3400529,-6.2855372
04/05/2023 00:00,16/05/2023 00:00,MEATH ST.,3.1,SOUTH CENTRAL,53.341312,-6.2786353
05/05/2023 00:00,16/05/2023 00:00,ST. AGNES ROAD,3.3,SOUTH CENTRAL,53.318399,-6.3151785
03/05/2023 00:00,16/05/2023 00:00,OBSERVATORY LANE,3.1,SOUTH CENTRAL,53.3256636,-6.2640858
01/05/2023 00:00,16/05/2023 00:00,"BOTTLE BANK, MILLTOWN",27.0,SOUTH EAST,53.2990206,-6.3434946
12/05/2023 00:00,16/05/2023 00:00,CHURCH LANE,3.1,SOUTH EAST,53.3202131,-6.263262
17/04/2023 00:00,17/05/2023 00:00,BALLYMUN ROAD,3.1,NORTH WEST,53.3853859,-6.2651986
29/04/2023 00:00,17/05/2023 00:00,ANNE'S LANE,3.2,SOUTH EAST,53.3407303,-6.2597942
07/05/2023 00:00,18/05/2023 00:00,WICKLOW ST.,3.1,SOUTH EAST,53.3428501,-6.2606071
07/05/2023 00:00,18/05/2023 00:00,ANNE'S LANE,3.1,SOUTH EAST,53.3407303,-6.2597942
07/05/2023 00:00,18/05/2023 00:00,ANNE'S LANE,3.2,SOUTH EAST,53.3407303,-6.2597942
07/05/2023 00:00,18/05/2023 00:00,ANNE;S LANE,3.2,SOUTH EAST,53.3407303,-6.2597942
06/05/2023 00:00,18/05/2023 00:00,WESTMORELAND ST.,3.1,SOUTH EAST,53.3458207,-6.2591641
07/05/2023 00:00,18/05/2023 00:00,ANNE'S LANE,3.1,SOUTH EAST,53.3407303,-6.2597942
07/05/2023 00:00,18/05/2023 00:00,GRAFTON ST.,3.1,SOUTH EAST,53.3416362,-6.2601859
17/02/2023 00:00,04/04/2023 00:00,ELMDALE DRIVE,3.1,SOUTH CENTRAL,53.3391089,-6.3743152
01/03/2023 00:00,05/04/2023 00:00,RUTLAND PLACE,3.1,CENTRAL,53.3542202,-6.261675
01/03/2023 00:00,05/04/2023 00:00,BLESSINGTON STREET,3.1,CENTRAL,53.3566748,-6.2676094
01/03/2023 00:00,05/04/2023 00:00,"ASDILL'S ROW, D2",3.1,SOUTH EAST,53.3460427,-6.2625312
06/03/2023 00:00,06/04/2023 00:00,ANNE'S LANE,3.1,SOUTH EAST,53.3407303,-6.2597942
06/03/2023 00:00,06/04/2023 00:00,SOUTH WILLIAM ST.,3.1,SOUTH EAST,53.3421854,-6.2625291
06/03/2023 00:00,06/04/2023 00:00,SOUTH WILLIAM ST.,3.1,SOUTH EAST,53.3421854,-6.2625291
07/03/2023 00:00,10/04/2023 00:00,SHAYS LANE,6.1,CENTRAL,53.3746908,-6.2294823
27/02/2023 00:00,13/04/2023 00:00,MOUNTJOY SQUARE,3.1,CENTRAL,53.3561439,-6.2556356
28/02/2023 00:00,13/04/2023 00:00,SOUTH EARL ST.,3.1,SOUTH CENTRAL,53.3499751,-6.2590723
28/02/2023 00:00,13/04/2023 00:00,JAMES STREET,3.1,SOUTH CENTRAL,53.3431735,-6.29026
28/02/2023 00:00,13/04/2023 00:00,ANNE'S LANE,3.1,SOUTH EAST,53.3407303,-6.2597942
17/01/2023 00:00,18/04/2023 00:00,Grafton St,3.1,SOUTH EAST,53.3416362,-6.2601859
28/12/2022 00:00,18/04/2023 00:00,BRING BANKS PRIORSWOOD SHOPPING CENTRE,3.1,NORTH CENTRAL,53.4033593,-6.2072081
28/12/2022 00:00,18/04/2023 00:00,Priorswood S.C.,3.1,NORTH CENTRAL,53.4033593,-6.2072081
31/12/2022 00:00,18/04/2023 00:00,D'OLIER STREET,3.1,SOUTH EAST,53.3465224,-6.2582514
16/02/2023 00:00,18/04/2023 00:00,WATKINS SQUARE,3.1,SOUTH CENTRAL,53.3393417,-6.2792083
17/02/2023 00:00,18/04/2023 00:00,ANNES LANE,3.1,SOUTH EAST,53.3407303,-6.2597942
17/02/2023 00:00,18/04/2023 00:00,ANNE'S LANE,3.1,SOUTH EAST,53.3407303,-6.2597942
17/02/2023 00:00,18/04/2023 00:00,ANNE'S LANE,3.1,SOUTH EAST,53.3407303,-6.2597942
20/02/2023 00:00,18/04/2023 00:00,KNOCKNAREA AVENUE,3.1,SOUTH EAST,53.3299516,-6.3126078
21/02/2023 00:00,18/04/2023 00:00,MARIGOLD ROAD,3.1,NORTH CENTRAL,53.3984142,-6.1922253
21/02/2023 00:00,18/04/2023 00:00,KILMAINHAM,3.1,SOUTH CENTRAL,53.3430611,-6.3215398
22/02/2023 00:00,18/04/2023 00:00,SOUTH RICHMOND STREET,3.1,SOUTH CENTRAL,53.3312704,-6.2645588
22/02/2023 00:00,18/04/2023 00:00,ANNE'S LANE,3.1,SOUTH EAST,53.3407303,-6.2597942
22/02/2023 00:00,18/04/2023 00:00,SOUTH WILLIAM STREET,3.1,SOUTH EAST,53.3421854,-6.2625291
22/02/2023 00:00,18/04/2023 00:00,SOUTH WILLIAM STREET,3.1,SOUTH EAST,53.3421854,-6.2625291
25/02/2023 00:00,18/04/2023 00:00,Crow St,3.1,SOUTH EAST,53.3444899,-6.2637883
27/02/2023 00:00,18/04/2023 00:00,SCR,6.1,SOUTH CENTRAL,53.3350043,-6.2935482
23/03/2023 00:00,18/04/2023 00:00,RIALTO COURT,3.1,SOUTH CENTRAL,53.3376161,-6.2964135
09/05/2023 00:00,18/05/2023 00:00,JOSHUA LANE,3.1,SOUTH EAST,53.3401226,-6.2578067
06/05/2023 00:00,18/05/2023 00:00,ANNE'S LANE,3.2,SOUTH EAST,53.3407303,-6.2597942
07/05/2023 00:00,18/05/2023 00:00,DRURY ST.,3.2,SOUTH EAST,53.3422411,-6.2633802
08/05/2023 00:00,18/05/2023 00:00,KILDARE ROAD,3.3,SOUTH CENTRAL,53.3251353,-6.3069275
11/05/2023 00:00,18/05/2023 00:00,THOMAS ST.,3.1,SOUTH CENTRAL,53.3430729,-6.2804465
12/05/2023 00:00,18/05/2023 00:00,RIALTO ST.,3.1,SOUTH CENTRAL,53.3368076,-6.2962967
09/05/2023 00:00,24/05/2023 00:00,CAMAC CLOSE,3.1,SOUTH CENTRAL,53.3400251,-6.3184656
10/05/2023 00:00,24/05/2023 00:00,"DORSET LANE, D1",3.1,CENTRAL,53.3591501,-6.2605847
23/05/2023 00:00,24/05/2023 00:00,RATHMINES RD. LWR.,19.1,SOUTH EAST,53.3257095,-6.2650573
15/05/2023 00:00,24/05/2023 00:00,COLE LANE OFF COLEPARK ROAD,3.1,SOUTH CENTRAL,53.3436509,-6.3536626
16/05/2023 00:00,24/05/2023 00:00,"ASH GROVE COMPLEX, THE COOMBE",3.1,SOUTH CENTRAL,53.3401061,-6.277522
18/05/2023 00:00,24/05/2023 00:00,ELMDALE DRIVE,3.1,SOUTH CENTRAL,53.3391089,-6.3743152
18/05/2023 00:00,24/05/2023 00:00,JAMES' ST.,3.1,SOUTH CENTRAL,53.3431735,-6.29026
18/05/2023 00:00,24/05/2023 00:00,"BALLYBOUGH ROAD, D3",3.1,CENTRAL,53.3598024,-6.24483
23/05/2023 00:00,25/05/2023 00:00,RATHMINES ROAD LOWER,19.1,SOUTH EAST,53.3257095,-6.2650573
23/05/2023 00:00,25/05/2023 00:00,RATHMINES ROAD LOWER,19.1,SOUTH EAST,53.3257095,-6.2650573
23/05/2023 00:00,25/05/2023 00:00,RATHMINES ROAD LOWER,19.1,SOUTH EAST,53.3257095,-6.2650573
23/05/2023 00:00,25/05/2023 00:00,"CASTELWOOD AVE., D6",19.1,SOUTH EAST,53.322755,-6.2636292
09/05/2023 00:00,30/05/2023 00:00,BAGGOT ST. UPR. OPP. THE OLD BAGGOT ST. HOSPITAL,27.0,SOUTH EAST,53.3335838,-6.2446008
21/05/2023 00:00,30/05/2023 00:00,AUNGIER ST.,3.1,SOUTH EAST,53.3395886,-6.2658574
21/05/2023 00:00,30/05/2023 00:00,WEXFORD ST.,3.1,SOUTH EAST,53.3369861,-6.2656086
21/05/2023 00:00,30/05/2023 00:00,WEXFORD ST.,3.1,SOUTH EAST,53.3369861,-6.2656086
29/05/2023 00:00,30/05/2023 00:00,AUNGIER ST.,3.1,SOUTH EAST,53.3395886,-6.2658574
24/05/2023 00:00,31/05/2023 00:00,"SHELBOURNE ROAD, BALLSBRIDGE, D4",19.1,SOUTH EAST,53.3334262,-6.2317064
24/05/2023 00:00,31/05/2023 00:00,"MOUNTPLEASANT TCE, RATHMINES, D6",19.1,SOUTH EAST,53.3287738,-6.2605071
24/05/2023 00:00,31/05/2023 00:00,"MOUNTPLEASANT TCE., RATHMINES, D6",19.1,SOUTH EAST,53.3287738,-6.2605071
24/05/2023 00:00,31/05/2023 00:00,"MOUNTPLEASANT TCE., RATHMINES, D6",19.1,SOUTH EAST,53.3287738,-6.2605071
